wilayah,kategori_kendaraan,tahun,jumlah_kendaraan,lag_1,lag_2,growth,tipe
KABUPATEN BANDUNG BARAT,3,2028,21732.0,21732.0,21732.0,0.0,prediksi
KABUPATEN BANDUNG BARAT,3,2029,21732.0,21732.0,21732.0,0.0,prediksi
KABUPATEN BANDUNG BARAT,3,2030,21732.0,21732.0,21732.0,0.0,prediksi
KABUPATEN BEKASI,0,2021,212563.0,0.0,0.0,0.0,historis
KABUPATEN BEKASI,0,2021,212563.0,212563.0,0.0,0.0,historis
KABUPATEN BEKASI,0,2021,212563.0,212563.0,212563.0,0.0,historis
KABUPATEN BEKASI,0,2021,212563.0,212563.0,212563.0,0.0,historis
KABUPATEN BEKASI,0,2021,212563.0,212563.0,212563.0,0.0,historis
KABUPATEN BEKASI,0,2021,212563.0,212563.0,212563.0,0.0,historis
KABUPATEN BEKASI,0,2021,212563.0,212563.0,212563.0,0.0,historis
KABUPATEN BEKASI,0,2021,212563.0,212563.0,212563.0,0.0,historis
KABUPATEN BEKASI,0,2021,212563.0,212563.0,212563.0,0.0,historis
KABUPATEN BEKASI,0,2021,212563.0,212563.0,212563.0,0.0,historis
KABUPATEN BEKASI,0,2021,212563.0,212563.0,212563.0,0.0,historis
KABUPATEN BEKASI,0,2021,212563.0,212563.0,212563.0,0.0,historis
KABUPATEN BEKASI,0,2021,212563.0,212563.0,212563.0,0.0,historis
KABUPATEN BEKASI,0,2022,300651.0,212563.0,212563.0,0.0,historis
KABUPATEN BEKASI,0,2022,300651.0,300651.0,212563.0,0.4144089046541496,historis
KABUPATEN BEKASI,0,2022,300651.0,300651.0,300651.0,0.0,historis
KABUPATEN BEKASI,0,2022,300651.0,300651.0,300651.0,0.0,historis
KABUPATEN BEKASI,0,2022,300651.0,300651.0,300651.0,0.0,historis
KABUPATEN BEKASI,0,2023,233260.0,300651.0,300651.0,0.0,historis
KABUPATEN BEKASI,0,2023,233260.0,233260.0,300651.0,-0.22415026060116214,historis
KABUPATEN BEKASI,0,2023,233260.0,233260.0,233260.0,0.0,historis
KABUPATEN BEKASI,0,2023,233260.0,233260.0,233260.0,0.0,historis
KABUPATEN BEKASI,0,2023,233260.0,233260.0,233260.0,0.0,historis
KABUPATEN BEKASI,0,2023,233260.0,233260.0,233260.0,0.0,historis
KABUPATEN BEKASI,0,2024,241387.0,233260.0,233260.0,0.0,historis
KABUPATEN BEKASI,0,2024,241387.0,241387.0,233260.0,0.03484095001286119,historis
KABUPATEN BEKASI,0,2024,241387.0,241387.0,241387.0,0.0,historis
KABUPATEN BEKASI,0,2024,241387.0,241387.0,241387.0,0.0,historis
KABUPATEN BEKASI,0,2024,241387.0,241387.0,241387.0,0.0,historis
KABUPATEN BEKASI,0,2024,241387.0,241387.0,241387.0,0.0,historis
KABUPATEN BEKASI,0,2024,241387.0,241387.0,241387.0,0.0,historis
KABUPATEN BEKASI,0,2024,241387.0,241387.0,241387.0,0.0,historis
KABUPATEN BEKASI,0,2024,241387.0,241387.0,241387.0,0.0,historis
KABUPATEN BEKASI,0,2026,241297.0,241387.0,241387.0,0.0,prediksi
KABUPATEN BEKASI,0,2027,241297.0,241297.0,241387.0,-0.0004,prediksi
KABUPATEN BEKASI,0,2028,241297.0,241297.0,241297.0,0.0,prediksi
KABUPATEN BEKASI,0,2029,241297.0,241297.0,241297.0,0.0,prediksi
KABUPATEN BEKASI,0,2030,241297.0,241297.0,241297.0,0.0,prediksi
KABUPATEN BEKASI,1,2021,1220358.0,0.0,0.0,0.0,historis
KABUPATEN BEKASI,1,2021,1220358.0,1220358.0,0.0,0.0,historis
KABUPATEN BEKASI,1,2021,1220358.0,1220358.0,1220358.0,0.0,historis
KABUPATEN BEKASI,1,2021,1220358.0,1220358.0,1220358.0,0.0,historis
KABUPATEN BEKASI,1,2021,1220358.0,1220358.0,1220358.0,0.0,historis
KABUPATEN BEKASI,1,2021,1220358.0,1220358.0,1220358.0,0.0,historis
KABUPATEN BEKASI,1,2021,1220358.0,1220358.0,1220358.0,0.0,historis
KABUPATEN BEKASI,1,2021,1220358.0,1220358.0,1220358.0,0.0,historis
KABUPATEN BEKASI,1,2021,1220358.0,1220358.0,1220358.0,0.0,historis
KABUPATEN BEKASI,1,2021,1220358.0,1220358.0,1220358.0,0.0,historis
KABUPATEN BEKASI,1,2021,1220358.0,1220358.0,1220358.0,0.0,historis
KABUPATEN BEKASI,1,2021,1220358.0,1220358.0,1220358.0,0.0,historis
KABUPATEN BEKASI,1,2021,1220358.0,1220358.0,1220358.0,0.0,historis
KABUPATEN BEKASI,1,2022,1147706.0,1220358.0,1220358.0,0.0,historis
KABUPATEN BEKASI,1,2022,1147706.0,1147706.0,1220358.0,-0.0595333500497395,historis
KABUPATEN BEKASI,1,2022,1147706.0,1147706.0,1147706.0,0.0,historis
KABUPATEN BEKASI,1,2022,1147706.0,1147706.0,1147706.0,0.0,historis
KABUPATEN BEKASI,1,2022,1147706.0,1147706.0,1147706.0,0.0,historis
KABUPATEN BEKASI,1,2023,1258080.0,1147706.0,1147706.0,0.0,historis
KABUPATEN BEKASI,1,2023,1258080.0,1258080.0,1147706.0,0.09616922800786962,historis
KABUPATEN BEKASI,1,2023,1258080.0,1258080.0,1258080.0,0.0,historis
KABUPATEN BEKASI,1,2023,1258080.0,1258080.0,1258080.0,0.0,historis
KABUPATEN BEKASI,1,2023,1258080.0,1258080.0,1258080.0,0.0,historis
KABUPATEN BEKASI,1,2023,1258080.0,1258080.0,1258080.0,0.0,historis
KABUPATEN BEKASI,1,2024,1268448.0,1258080.0,1258080.0,0.0,historis
KABUPATEN BEKASI,1,2024,1268448.0,1268448.0,1258080.0,0.008241129339946585,historis
KABUPATEN BEKASI,1,2024,1268448.0,1268448.0,1268448.0,0.0,historis
KABUPATEN BEKASI,1,2024,1268448.0,1268448.0,1268448.0,0.0,historis
KABUPATEN BEKASI,1,2024,1268448.0,1268448.0,1268448.0,0.0,historis
KABUPATEN BEKASI,1,2024,1268448.0,1268448.0,1268448.0,0.0,historis
KABUPATEN BEKASI,1,2024,1268448.0,1268448.0,1268448.0,0.0,historis
KABUPATEN BEKASI,1,2024,1268448.0,1268448.0,1268448.0,0.0,historis
KABUPATEN BEKASI,1,2024,1268448.0,1268448.0,1268448.0,0.0,historis
KABUPATEN BEKASI,1,2026,1268448.0,1268448.0,1268448.0,0.0,prediksi
KABUPATEN BEKASI,1,2027,1268448.0,1268448.0,1268448.0,0.0,prediksi
KABUPATEN BEKASI,1,2028,1268448.0,1268448.0,1268448.0,0.0,prediksi
KABUPATEN BEKASI,1,2029,1268448.0,1268448.0,1268448.0,0.0,prediksi
KABUPATEN BEKASI,1,2030,1268448.0,1268448.0,1268448.0,0.0,prediksi
KABUPATEN BEKASI,2,2021,3367.0,0.0,0.0,0.0,historis
KABUPATEN BEKASI,2,2021,3367.0,3367.0,0.0,0.0,historis
KABUPATEN BEKASI,2,2021,3367.0,3367.0,3367.0,0.0,historis
KABUPATEN BEKASI,2,2021,3367.0,3367.0,3367.0,0.0,historis
KABUPATEN BEKASI,2,2021,3367.0,3367.0,3367.0,0.0,historis
KABUPATEN BEKASI,2,2021,3367.0,3367.0,3367.0,0.0,historis
KABUPATEN BEKASI,2,2021,3367.0,3367.0,3367.0,0.0,historis
KABUPATEN BEKASI,2,2021,3367.0,3367.0,3367.0,0.0,historis
KABUPATEN BEKASI,2,2021,3367.0,3367.0,3367.0,0.0,historis
KABUPATEN BEKASI,2,2021,3367.0,3367.0,3367.0,0.0,historis
KABUPATEN BEKASI,2,2021,3367.0,3367.0,3367.0,0.0,historis
KABUPATEN BEKASI,2,2021,3367.0,3367.0,3367.0,0.0,historis
KABUPATEN BEKASI,2,2021,3367.0,3367.0,3367.0,0.0,historis
KABUPATEN BEKASI,2,2022,2331.0,3367.0,3367.0,0.0,historis
KABUPATEN BEKASI,2,2022,2331.0,2331.0,3367.0,-0.3076923076923077,historis
KABUPATEN BEKASI,2,2022,2331.0,2331.0,2331.0,0.0,historis
KABUPATEN BEKASI,2,2022,2331.0,2331.0,2331.0,0.0,historis
KABUPATEN BEKASI,2,2022,2331.0,2331.0,2331.0,0.0,historis
KABUPATEN BEKASI,2,2023,3545.0,2331.0,2331.0,0.0,historis
KABUPATEN BEKASI,2,2023,3545.0,3545.0,2331.0,0.5208065208065208,historis
KABUPATEN BEKASI,2,2023,3545.0,3545.0,3545.0,0.0,historis
KABUPATEN BEKASI,2,2023,3545.0,3545.0,3545.0,0.0,historis
KABUPATEN BEKASI,2,2023,3545.0,3545.0,3545.0,0.0,historis
KABUPATEN BEKASI,2,2023,3545.0,3545.0,3545.0,0.0,historis
KABUPATEN BEKASI,2,2024,3696.0,3545.0,3545.0,0.0,historis
KABUPATEN BEKASI,2,2024,3696.0,3696.0,3545.0,0.042595204513399154,historis
KABUPATEN BEKASI,2,2024,3696.0,3696.0,3696.0,0.0,historis
KABUPATEN BEKASI,2,2024,3696.0,3696.0,3696.0,0.0,historis
KABUPATEN BEKASI,2,2024,3696.0,3696.0,3696.0,0.0,historis
KABUPATEN BEKASI,2,2024,3696.0,3696.0,3696.0,0.0,historis
KABUPATEN BEKASI,2,2024,3696.0,3696.0,3696.0,0.0,historis
KABUPATEN BEKASI,2,2024,3696.0,3696.0,3696.0,0.0,historis
KABUPATEN BEKASI,2,2024,3696.0,3696.0,3696.0,0.0,historis
KABUPATEN BEKASI,2,2026,3650.0,3696.0,3696.0,0.0,prediksi
KABUPATEN BEKASI,2,2027,3650.0,3650.0,3696.0,-0.0126,prediksi
KABUPATEN BEKASI,2,2028,3650.0,3650.0,3650.0,0.0,prediksi
KABUPATEN BEKASI,2,2029,3650.0,3650.0,3650.0,0.0,prediksi
KABUPATEN BEKASI,2,2030,3650.0,3650.0,3650.0,0.0,prediksi
KABUPATEN BEKASI,3,2021,58017.0,0.0,0.0,0.0,historis
KABUPATEN BEKASI,3,2021,58017.0,58017.0,0.0,0.0,historis
KABUPATEN BEKASI,3,2021,58017.0,58017.0,58017.0,0.0,historis
KABUPATEN BEKASI,3,2021,58017.0,58017.0,58017.0,0.0,historis
KABUPATEN BEKASI,3,2021,58017.0,58017.0,58017.0,0.0,historis
KABUPATEN BEKASI,3,2021,58017.0,58017.0,58017.0,0.0,historis
KABUPATEN BEKASI,3,2021,58017.0,58017.0,58017.0,0.0,historis
KABUPATEN BEKASI,3,2021,58017.0,58017.0,58017.0,0.0,historis
KABUPATEN BEKASI,3,2021,58017.0,58017.0,58017.0,0.0,historis
KABUPATEN BEKASI,3,2021,58017.0,58017.0,58017.0,0.0,historis
KABUPATEN BEKASI,3,2021,58017.0,58017.0,58017.0,0.0,historis
KABUPATEN BEKASI,3,2021,58017.0,58017.0,58017.0,0.0,historis
KABUPATEN BEKASI,3,2021,58017.0,58017.0,58017.0,0.0,historis
KABUPATEN BEKASI,3,2022,51445.0,58017.0,58017.0,0.0,historis
KABUPATEN BEKASI,3,2022,51445.0,51445.0,58017.0,-0.1132771429063895,historis
KABUPATEN BEKASI,3,2022,51445.0,51445.0,51445.0,0.0,historis
KABUPATEN BEKASI,3,2022,51445.0,51445.0,51445.0,0.0,historis
KABUPATEN BEKASI,3,2022,51445.0,51445.0,51445.0,0.0,historis
KABUPATEN BEKASI,3,2023,61401.0,51445.0,51445.0,0.0,historis
KABUPATEN BEKASI,3,2023,61401.0,61401.0,51445.0,0.193527067742249,historis
KABUPATEN BEKASI,3,2023,61401.0,61401.0,61401.0,0.0,historis
KABUPATEN BEKASI,3,2023,61401.0,61401.0,61401.0,0.0,historis
KABUPATEN BEKASI,3,2023,61401.0,61401.0,61401.0,0.0,historis
KABUPATEN BEKASI,3,2023,61401.0,61401.0,61401.0,0.0,historis
KABUPATEN BEKASI,3,2024,62313.0,61401.0,61401.0,0.0,historis
KABUPATEN BEKASI,3,2024,62313.0,62313.0,61401.0,0.014853178286998583,historis
KABUPATEN BEKASI,3,2024,62313.0,62313.0,62313.0,0.0,historis
KABUPATEN BEKASI,3,2024,62313.0,62313.0,62313.0,0.0,historis
KABUPATEN BEKASI,3,2024,62313.0,62313.0,62313.0,0.0,historis
KABUPATEN BEKASI,3,2024,62313.0,62313.0,62313.0,0.0,historis
KABUPATEN BEKASI,3,2024,62313.0,62313.0,62313.0,0.0,historis
KABUPATEN BEKASI,3,2024,62313.0,62313.0,62313.0,0.0,historis
KABUPATEN BEKASI,3,2024,62313.0,62313.0,62313.0,0.0,historis
KABUPATEN BEKASI,3,2026,62313.0,62313.0,62313.0,0.0,prediksi
KABUPATEN BEKASI,3,2027,62313.0,62313.0,62313.0,0.0,prediksi
KABUPATEN BEKASI,3,2028,62313.0,62313.0,62313.0,0.0,prediksi
KABUPATEN BEKASI,3,2029,62313.0,62313.0,62313.0,0.0,prediksi
KABUPATEN BEKASI,3,2030,62313.0,62313.0,62313.0,0.0,prediksi
KABUPATEN BOGOR,0,2021,174391.0,0.0,0.0,0.0,historis
KABUPATEN BOGOR,0,2021,174391.0,174391.0,0.0,0.0,historis
KABUPATEN BOGOR,0,2021,174391.0,174391.0,174391.0,0.0,historis
KABUPATEN BOGOR,0,2021,174391.0,174391.0,174391.0,0.0,historis
KABUPATEN BOGOR,0,2021,174391.0,174391.0,174391.0,0.0,historis
KABUPATEN BOGOR,0,2021,174391.0,174391.0,174391.0,0.0,historis
KABUPATEN BOGOR,0,2021,174391.0,174391.0,174391.0,0.0,historis
KABUPATEN BOGOR,0,2021,174391.0,174391.0,174391.0,0.0,historis
KABUPATEN BOGOR,0,2021,174391.0,174391.0,174391.0,0.0,historis
KABUPATEN BOGOR,0,2021,174391.0,174391.0,174391.0,0.0,historis
KABUPATEN BOGOR,0,2021,174391.0,174391.0,174391.0,0.0,historis
KABUPATEN BOGOR,0,2021,174391.0,174391.0,174391.0,0.0,historis
KABUPATEN BOGOR,0,2021,174391.0,174391.0,174391.0,0.0,historis
KABUPATEN BOGOR,0,2021,174391.0,174391.0,174391.0,0.0,historis
KABUPATEN BOGOR,0,2022,184107.0,174391.0,174391.0,0.0,historis
KABUPATEN BOGOR,0,2022,184107.0,184107.0,174391.0,0.05571388431742464,historis
KABUPATEN BOGOR,0,2022,184107.0,184107.0,184107.0,0.0,historis
KABUPATEN BOGOR,0,2022,184107.0,184107.0,184107.0,0.0,historis
KABUPATEN BOGOR,0,2022,184107.0,184107.0,184107.0,0.0,historis
KABUPATEN BOGOR,0,2022,184107.0,184107.0,184107.0,0.0,historis
KABUPATEN BOGOR,0,2022,184107.0,184107.0,184107.0,0.0,historis
KABUPATEN BOGOR,0,2022,184107.0,184107.0,184107.0,0.0,historis
KABUPATEN BOGOR,0,2023,193502.0,184107.0,184107.0,0.0,historis
KABUPATEN BOGOR,0,2023,193502.0,193502.0,184107.0,0.051030107491838984,historis
KABUPATEN BOGOR,0,2023,193502.0,193502.0,193502.0,0.0,historis
KABUPATEN BOGOR,0,2023,193502.0,193502.0,193502.0,0.0,historis
KABUPATEN BOGOR,0,2023,193502.0,193502.0,193502.0,0.0,historis
KABUPATEN BOGOR,0,2023,193502.0,193502.0,193502.0,0.0,historis
KABUPATEN BOGOR,0,2023,193502.0,193502.0,193502.0,0.0,historis
KABUPATEN BOGOR,0,2024,198711.0,193502.0,193502.0,0.0,historis
KABUPATEN BOGOR,0,2024,198711.0,198711.0,193502.0,0.026919618401876982,historis
KABUPATEN BOGOR,0,2024,198711.0,198711.0,198711.0,0.0,historis
KABUPATEN BOGOR,0,2024,198711.0,198711.0,198711.0,0.0,historis
KABUPATEN BOGOR,0,2024,198711.0,198711.0,198711.0,0.0,historis
KABUPATEN BOGOR,0,2024,198711.0,198711.0,198711.0,0.0,historis
KABUPATEN BOGOR,0,2024,198711.0,198711.0,198711.0,0.0,historis
KABUPATEN BOGOR,0,2026,198711.0,198711.0,198711.0,0.0,prediksi
KABUPATEN BOGOR,0,2027,198711.0,198711.0,198711.0,0.0,prediksi
KABUPATEN BOGOR,0,2028,198711.0,198711.0,198711.0,0.0,prediksi
KABUPATEN BOGOR,0,2029,198711.0,198711.0,198711.0,0.0,prediksi
KABUPATEN BOGOR,0,2030,198711.0,198711.0,198711.0,0.0,prediksi
KABUPATEN BOGOR,1,2021,1420066.0,0.0,0.0,0.0,historis
KABUPATEN BOGOR,1,2021,1420066.0,1420066.0,0.0,0.0,historis
KABUPATEN BOGOR,1,2021,1420066.0,1420066.0,1420066.0,0.0,historis
KABUPATEN BOGOR,1,2021,1420066.0,1420066.0,1420066.0,0.0,historis
KABUPATEN BOGOR,1,2021,1420066.0,1420066.0,1420066.0,0.0,historis
KABUPATEN BOGOR,1,2021,1420066.0,1420066.0,1420066.0,0.0,historis
KABUPATEN BOGOR,1,2021,1420066.0,1420066.0,1420066.0,0.0,historis
KABUPATEN BOGOR,1,2021,1420066.0,1420066.0,1420066.0,0.0,historis
KABUPATEN BOGOR,1,2021,1420066.0,1420066.0,1420066.0,0.0,historis
KABUPATEN BOGOR,1,2021,1420066.0,1420066.0,1420066.0,0.0,historis
KABUPATEN BOGOR,1,2021,1420066.0,1420066.0,1420066.0,0.0,historis
KABUPATEN BOGOR,1,2021,1420066.0,1420066.0,1420066.0,0.0,historis
KABUPATEN BOGOR,1,2021,1420066.0,1420066.0,1420066.0,0.0,historis
KABUPATEN BOGOR,1,2021,1420066.0,1420066.0,1420066.0,0.0,historis
KABUPATEN BOGOR,1,2022,1433350.0,1420066.0,1420066.0,0.0,historis
KABUPATEN BOGOR,1,2022,1433350.0,1433350.0,1420066.0,0.009354494791087175,historis
KABUPATEN BOGOR,1,2022,1433350.0,1433350.0,1433350.0,0.0,historis
KABUPATEN BOGOR,1,2022,1433350.0,1433350.0,1433350.0,0.0,historis
KABUPATEN BOGOR,1,2022,1433350.0,1433350.0,1433350.0,0.0,historis
KABUPATEN BOGOR,1,2022,1433350.0,1433350.0,1433350.0,0.0,historis
KABUPATEN BOGOR,1,2022,1433350.0,1433350.0,1433350.0,0.0,historis
KABUPATEN BOGOR,1,2022,1433350.0,1433350.0,1433350.0,0.0,historis
KABUPATEN BOGOR,1,2023,1485781.0,1433350.0,1433350.0,0.0,historis
KABUPATEN BOGOR,1,2023,1485781.0,1485781.0,1433350.0,0.03657934210067325,historis
KABUPATEN BOGOR,1,2023,1485781.0,1485781.0,1485781.0,0.0,historis
KABUPATEN BOGOR,1,2023,1485781.0,1485781.0,1485781.0,0.0,historis
KABUPATEN BOGOR,1,2023,1485781.0,1485781.0,1485781.0,0.0,historis
KABUPATEN BOGOR,1,2023,1485781.0,1485781.0,1485781.0,0.0,historis
KABUPATEN BOGOR,1,2023,1485781.0,1485781.0,1485781.0,0.0,historis
KABUPATEN BOGOR,1,2024,1513233.0,1485781.0,1485781.0,0.0,historis
KABUPATEN BOGOR,1,2024,1513233.0,1513233.0,1485781.0,0.018476478027380887,historis
KABUPATEN BOGOR,1,2024,1513233.0,1513233.0,1513233.0,0.0,historis
KABUPATEN BOGOR,1,2024,1513233.0,1513233.0,1513233.0,0.0,historis
KABUPATEN BOGOR,1,2024,1513233.0,1513233.0,1513233.0,0.0,historis
KABUPATEN BOGOR,1,2024,1513233.0,1513233.0,1513233.0,0.0,historis
KABUPATEN BOGOR,1,2024,1513233.0,1513233.0,1513233.0,0.0,historis
KABUPATEN BOGOR,1,2026,1513233.0,1513233.0,1513233.0,0.0,prediksi
KABUPATEN BOGOR,1,2027,1513233.0,1513233.0,1513233.0,0.0,prediksi
KABUPATEN BOGOR,1,2028,1513233.0,1513233.0,1513233.0,0.0,prediksi
KABUPATEN BOGOR,1,2029,1513233.0,1513233.0,1513233.0,0.0,prediksi
KABUPATEN BOGOR,1,2030,1513233.0,1513233.0,1513233.0,0.0,prediksi
KABUPATEN BOGOR,2,2021,971.0,0.0,0.0,0.0,historis
KABUPATEN BOGOR,2,2021,971.0,971.0,0.0,0.0,historis
KABUPATEN BOGOR,2,2021,971.0,971.0,971.0,0.0,historis
KABUPATEN BOGOR,2,2021,971.0,971.0,971.0,0.0,historis
KABUPATEN BOGOR,2,2021,971.0,971.0,971.0,0.0,historis
KABUPATEN BOGOR,2,2021,971.0,971.0,971.0,0.0,historis
KABUPATEN BOGOR,2,2021,971.0,971.0,971.0,0.0,historis
KABUPATEN BOGOR,2,2021,971.0,971.0,971.0,0.0,historis
KABUPATEN BOGOR,2,2021,971.0,971.0,971.0,0.0,historis
KABUPATEN BOGOR,2,2021,971.0,971.0,971.0,0.0,historis
KABUPATEN BOGOR,2,2021,971.0,971.0,971.0,0.0,historis
KABUPATEN BOGOR,2,2021,971.0,971.0,971.0,0.0,historis
KABUPATEN BOGOR,2,2021,971.0,971.0,971.0,0.0,historis
KABUPATEN BOGOR,2,2021,971.0,971.0,971.0,0.0,historis
KABUPATEN BOGOR,2,2022,973.0,971.0,971.0,0.0,historis
KABUPATEN BOGOR,2,2022,973.0,973.0,971.0,0.0020597322348094747,historis
KABUPATEN BOGOR,2,2022,973.0,973.0,973.0,0.0,historis
KABUPATEN BOGOR,2,2022,973.0,973.0,973.0,0.0,historis
KABUPATEN BOGOR,2,2022,973.0,973.0,973.0,0.0,historis
KABUPATEN BOGOR,2,2022,973.0,973.0,973.0,0.0,historis
KABUPATEN BOGOR,2,2022,973.0,973.0,973.0,0.0,historis
KABUPATEN BOGOR,2,2022,973.0,973.0,973.0,0.0,historis
KABUPATEN BOGOR,2,2023,1016.0,973.0,973.0,0.0,historis
KABUPATEN BOGOR,2,2023,1016.0,1016.0,973.0,0.044193216855087356,historis
KABUPATEN BOGOR,2,2023,1016.0,1016.0,1016.0,0.0,historis
KABUPATEN BOGOR,2,2023,1016.0,1016.0,1016.0,0.0,historis
KABUPATEN BOGOR,2,2023,1016.0,1016.0,1016.0,0.0,historis
KABUPATEN BOGOR,2,2023,1016.0,1016.0,1016.0,0.0,historis
KABUPATEN BOGOR,2,2023,1016.0,1016.0,1016.0,0.0,historis
KABUPATEN BOGOR,2,2024,1091.0,1016.0,1016.0,0.0,historis
KABUPATEN BOGOR,2,2024,1091.0,1091.0,1016.0,0.07381889763779527,historis
KABUPATEN BOGOR,2,2024,1091.0,1091.0,1091.0,0.0,historis
KABUPATEN BOGOR,2,2024,1091.0,1091.0,1091.0,0.0,historis
KABUPATEN BOGOR,2,2024,1091.0,1091.0,1091.0,0.0,historis
KABUPATEN BOGOR,2,2024,1091.0,1091.0,1091.0,0.0,historis
KABUPATEN BOGOR,2,2024,1091.0,1091.0,1091.0,0.0,historis
KABUPATEN BOGOR,2,2026,966.0,1091.0,1016.0,0.0738,prediksi
KABUPATEN BOGOR,2,2027,966.0,966.0,1091.0,-0.1148,prediksi
KABUPATEN BOGOR,2,2028,966.0,966.0,966.0,0.0,prediksi
KABUPATEN BOGOR,2,2029,966.0,966.0,966.0,0.0,prediksi
KABUPATEN BOGOR,2,2030,966.0,966.0,966.0,0.0,prediksi
KABUPATEN BOGOR,3,2021,46175.0,0.0,0.0,0.0,historis
KABUPATEN BOGOR,3,2021,46175.0,46175.0,0.0,0.0,historis
KABUPATEN BOGOR,3,2021,46175.0,46175.0,46175.0,0.0,historis
KABUPATEN BOGOR,3,2021,46175.0,46175.0,46175.0,0.0,historis
KABUPATEN BOGOR,3,2021,46175.0,46175.0,46175.0,0.0,historis
KABUPATEN BOGOR,3,2021,46175.0,46175.0,46175.0,0.0,historis
KABUPATEN BOGOR,3,2021,46175.0,46175.0,46175.0,0.0,historis
KABUPATEN BOGOR,3,2021,46175.0,46175.0,46175.0,0.0,historis
KABUPATEN BOGOR,3,2021,46175.0,46175.0,46175.0,0.0,historis
KABUPATEN BOGOR,3,2021,46175.0,46175.0,46175.0,0.0,historis
KABUPATEN BOGOR,3,2021,46175.0,46175.0,46175.0,0.0,historis
KABUPATEN BOGOR,3,2021,46175.0,46175.0,46175.0,0.0,historis
KABUPATEN BOGOR,3,2021,46175.0,46175.0,46175.0,0.0,historis
KABUPATEN BOGOR,3,2021,46175.0,46175.0,46175.0,0.0,historis
KABUPATEN BOGOR,3,2022,48429.0,46175.0,46175.0,0.0,historis
KABUPATEN BOGOR,3,2022,48429.0,48429.0,46175.0,0.04881429344883595,historis
KABUPATEN BOGOR,3,2022,48429.0,48429.0,48429.0,0.0,historis
KABUPATEN BOGOR,3,2022,48429.0,48429.0,48429.0,0.0,historis
KABUPATEN BOGOR,3,2022,48429.0,48429.0,48429.0,0.0,historis
KABUPATEN BOGOR,3,2022,48429.0,48429.0,48429.0,0.0,historis
KABUPATEN BOGOR,3,2022,48429.0,48429.0,48429.0,0.0,historis
KABUPATEN BOGOR,3,2022,48429.0,48429.0,48429.0,0.0,historis
KABUPATEN BOGOR,3,2023,49868.0,48429.0,48429.0,0.0,historis
KABUPATEN BOGOR,3,2023,49868.0,49868.0,48429.0,0.029713601354560283,historis
KABUPATEN BOGOR,3,2023,49868.0,49868.0,49868.0,0.0,historis
KABUPATEN BOGOR,3,2023,49868.0,49868.0,49868.0,0.0,historis
KABUPATEN BOGOR,3,2023,49868.0,49868.0,49868.0,0.0,historis
KABUPATEN BOGOR,3,2023,49868.0,49868.0,49868.0,0.0,historis
KABUPATEN BOGOR,3,2023,49868.0,49868.0,49868.0,0.0,historis
KABUPATEN BOGOR,3,2024,50206.0,49868.0,49868.0,0.0,historis
KABUPATEN BOGOR,3,2024,50206.0,50206.0,49868.0,0.006777893639207508,historis
KABUPATEN BOGOR,3,2024,50206.0,50206.0,50206.0,0.0,historis
KABUPATEN BOGOR,3,2024,50206.0,50206.0,50206.0,0.0,historis
KABUPATEN BOGOR,3,2024,50206.0,50206.0,50206.0,0.0,historis
KABUPATEN BOGOR,3,2024,50206.0,50206.0,50206.0,0.0,historis
KABUPATEN BOGOR,3,2024,50206.0,50206.0,50206.0,0.0,historis
KABUPATEN BOGOR,3,2026,50206.0,50206.0,50206.0,0.0,prediksi
KABUPATEN BOGOR,3,2027,50206.0,50206.0,50206.0,0.0,prediksi
KABUPATEN BOGOR,3,2028,50206.0,50206.0,50206.0,0.0,prediksi
KABUPATEN BOGOR,3,2029,50206.0,50206.0,50206.0,0.0,prediksi
KABUPATEN BOGOR,3,2030,50206.0,50206.0,50206.0,0.0,prediksi
KABUPATEN CIAMIS,0,2021,22074.0,0.0,0.0,0.0,historis
KABUPATEN CIAMIS,0,2021,22074.0,22074.0,0.0,0.0,historis
KABUPATEN CIAMIS,0,2021,22074.0,22074.0,22074.0,0.0,historis
KABUPATEN CIAMIS,0,2021,22074.0,22074.0,22074.0,0.0,historis
KABUPATEN CIAMIS,0,2021,22074.0,22074.0,22074.0,0.0,historis
KABUPATEN CIAMIS,0,2021,22074.0,22074.0,22074.0,0.0,historis
KABUPATEN CIAMIS,0,2021,22074.0,22074.0,22074.0,0.0,historis
KABUPATEN CIAMIS,0,2022,23554.0,22074.0,22074.0,0.0,historis
KABUPATEN CIAMIS,0,2022,23554.0,23554.0,22074.0,0.06704720485639214,historis
KABUPATEN CIAMIS,0,2022,23554.0,23554.0,23554.0,0.0,historis
KABUPATEN CIAMIS,0,2022,23554.0,23554.0,23554.0,0.0,historis
KABUPATEN CIAMIS,0,2022,23554.0,23554.0,23554.0,0.0,historis
KABUPATEN CIAMIS,0,2022,23554.0,23554.0,23554.0,0.0,historis
KABUPATEN CIAMIS,0,2022,23554.0,23554.0,23554.0,0.0,historis
KABUPATEN CIAMIS,0,2022,23554.0,23554.0,23554.0,0.0,historis
KABUPATEN CIAMIS,0,2023,24733.0,23554.0,23554.0,0.0,historis
KABUPATEN CIAMIS,0,2023,24733.0,24733.0,23554.0,0.0500551923240214,historis
KABUPATEN CIAMIS,0,2023,24733.0,24733.0,24733.0,0.0,historis
KABUPATEN CIAMIS,0,2023,24733.0,24733.0,24733.0,0.0,historis
KABUPATEN CIAMIS,0,2023,24733.0,24733.0,24733.0,0.0,historis
